id,EAP,HPL,MWS
id07158,0.017683815,0.838721403,0.143594782
id03473,3.21E-06,0.999969719,2.71E-05
id05999,1,4.50E-16,2.67E-13
id02469,0.692452268,0.292208722,0.01533901
id16675,1.15E-05,3.22E-05,0.999956311
id20508,2.41E-08,3.04E-11,0.999999976
id12669,0.999999953,3.37E-08,1.31E-08
id22277,0.011114373,0.00111854,0.987767088
id00355,1.76E-05,0.009305694,0.990676705
id24427,0.002247797,0.997291693,0.00046051
id19241,0.031412118,0.966222182,0.0023657
id26301,0.023630818,0.060024612,0.91634457
id09404,0.25303521,0.710769898,0.036194891
id14347,0.968673067,0.000185988,0.031140945
id06898,0.999999997,2.99E-09,3.12E-11
id08750,0.989356759,0.001131786,0.009511455
id13572,0.999951341,7.47E-06,4.12E-05
id08731,1.69E-09,0.999999997,8.42E-10
id20124,0.811438832,0.000184764,0.188376404
id14276,5.98E-05,0.011969762,0.987970474
id13035,0.999999888,4.83E-08,6.35E-08
id24056,0.000229327,3.23E-09,0.99977067
id21132,0.999990024,9.98E-06,2.83E-13
id21465,0.123463628,6.09E-07,0.876535763
id27148,1.47E-05,0.999985296,5.00E-12
id14482,0.435903453,0.07364509,0.490451457
id17950,0.921116762,0.078412555,0.000470684
id15233,8.74E-15,1,1.25E-14
id11794,1.06E-06,6.84E-07,0.99999826
id27227,0.029961988,0.871712947,0.098325066
id13093,0.077732237,0.915482485,0.006785278
id12869,3.07E-13,0.999999998,1.83E-09
id01256,0.900523887,0.045067994,0.054408119
id00934,0.062061368,0.807633828,0.130304805
id00121,0.015139589,0.918178612,0.066681799
id11054,9.64E-08,0.999997806,2.10E-06
id02573,0.999096099,5.97E-05,0.00084419
id13626,0.134970713,0.090420615,0.774608672
id25047,0.189265988,0.800800612,0.0099334
id04465,4.09E-06,0.999995908,1.83E-11
id09344,5.58E-05,1.47E-07,0.999944032
id24254,2.94E-15,1,3.02E-19
id04266,0.004276823,0.001633721,0.994089456
id19734,0.004427968,0.000246354,0.995325678
id13127,0.999885603,8.31E-06,0.000106089
id27066,0.438958117,2.37E-05,0.56101818
id13629,1.69E-15,6.10E-23,1
id26484,0.999644765,0.000350734,4.50E-06
id02074,0.889628933,1.82E-05,0.110352846
id24688,0.999893757,0.000105385,8.58E-07
id17455,0.000454628,0.999545359,1.31E-08
id14980,0.999999999,3.13E-13,1.02E-09
id15840,0.999434252,1.69E-05,0.000548879
id20440,8.61E-15,0.002149046,0.997850954
id25262,1,4.80E-18,1.17E-16
id20395,7.36E-15,1,3.54E-12
id14332,1.13E-05,0.999977795,1.09E-05
id07118,0.625315458,0.023091899,0.351592643
id26424,0.999998714,7.92E-07,4.94E-07
id21308,0.98805753,0.000394806,0.011547664
id21688,2.48E-06,1.12E-09,0.999997519
id09581,0.007114164,0.992363482,0.000522354
id27297,0.981489886,0.018411433,9.87E-05
id20086,0.000145137,0.217901365,0.781953498
id03762,1.17E-09,0.999999999,7.18E-17
id10789,0.91668314,0.000477951,0.082838909
id18058,0.005263696,0.107192982,0.887543322
id01701,0.999959396,1.45E-09,4.06E-05
id17232,0.00133328,0.998657875,8.84E-06
id23541,0.036193948,6.90E-07,0.963805361
id20699,2.30E-16,1,2.77E-24
id06657,6.09E-12,0.112520871,0.887479129
id13807,0.001235837,2.30E-05,0.998741119
id18344,0.035750334,0.833891458,0.130358208
id09363,0.180041547,0.231155324,0.588803128
id12470,2.49E-05,0.999921057,5.40E-05
id13430,0.986442468,0.013202694,0.000354838
id13549,1.61E-06,7.41E-07,0.999997651
id24423,0.999980229,1.88E-05,1.00E-06
id15402,0.570713901,0.005085098,0.424201
id22070,2.38E-09,0.999999997,2.36E-10
id05977,0.999999994,6.29E-09,1.68E-11
id18772,0.654698751,0.033239591,0.312061658
id11214,0.350060395,0.649939241,3.64E-07
id01263,0.931201098,0.009673771,0.059125131
id03187,0.115588938,0.882987394,0.001423667
id07817,0.999987719,2.55E-07,1.20E-05
id08796,0.000352032,0.999519726,0.000128242
id02347,0.002951183,3.54E-06,0.997045272
id08989,0.00046469,5.25E-06,0.999530056
id24462,0.383030193,0.538380056,0.078589751
id05147,0.000103907,2.61E-08,0.999896067
id26389,2.04E-06,0.666207008,0.333790955
id12300,0.004308827,0.008107144,0.987584029
id06273,0.859839151,0.000818279,0.139342571
id27453,0.024409306,0.968455814,0.00713488
id19255,0.120416047,0.532134349,0.347449604
id22593,0.117382067,2.57E-05,0.882592234
id07089,0.999999966,1.17E-08,2.22E-08
id22379,6.89E-11,1,3.87E-14
id22024,0.998815183,0.001084756,0.00010006
id25541,0.280372299,0.718878298,0.000749404
id10216,3.31E-06,0.999996689,2.12E-14
id07493,0.999999891,1.09E-07,1.57E-12
id25552,0.996611773,0.000890788,0.002497439
id21244,0.999466071,2.37E-05,0.000510255
id17278,0.001135006,0.995748019,0.003116975
id14850,0.002196232,0.989069982,0.008733785
id21434,1.35E-07,1.73E-07,0.999999693
id22924,0.999616766,3.93E-07,0.00038284
id17321,0.227522957,0.015276893,0.757200151
id04319,0.826824785,0.008653688,0.164521527
id09823,0.028031758,0.970539958,0.001428284
id03485,1.89E-07,0.999991051,8.76E-06
id12138,0.483454024,0.187922548,0.328623428
id00196,0.000256444,5.42E-05,0.99968934
id07822,0.000289792,0.000826517,0.998883691
id21775,0.000177105,2.76E-07,0.999822619
id13407,0.110312712,4.68E-05,0.889640481
id12430,3.07E-10,0.999999999,3.34E-10
id23691,0.999999987,1.24E-08,2.33E-10
id17641,5.39E-07,0.999999416,4.51E-08
id09125,5.24E-07,0.999998813,6.62E-07
id18512,0.867310315,0.010223932,0.122465753
id01639,0.010760762,0.534030616,0.455208623
id06860,1.00E-05,4.23E-06,0.99998576
id25534,0.999999983,1.42E-08,2.50E-09
id13546,0.999224528,0.00077386,1.61E-06
id10032,0.924892258,0.003395728,0.071712014
id05228,0.025275789,0.070245085,0.904479126
id24992,3.41E-08,5.68E-08,0.999999909
id14168,0.999999996,3.95E-18,4.00E-09
id20747,0.945013241,0.028691126,0.026295633
id16986,0.999905481,8.82E-05,6.36E-06
id11226,0.617652598,0.277967155,0.104380247
id13998,0.999999999,7.88E-11,7.30E-10
id15169,0.999999376,6.22E-07,1.17E-09
id00737,0.68729011,0.001262888,0.311447002
id24476,0.685774482,0.000268045,0.313957472
id03044,0.786239533,0.009203738,0.204556729
id26746,0.908640775,0.088006031,0.003353195
id10776,0.72560661,0.009940005,0.264453385
id06266,7.95E-05,2.32E-08,0.999920491
id13362,0.998377582,0.001622414,3.47E-09
id09335,0.999999737,3.74E-08,2.26E-07
id15894,0.492664208,0.447211857,0.060123935
id15866,0.000362787,0.000335011,0.999302201
id25763,0.064588913,0.179552701,0.755858386
id01091,5.63E-09,0.999999994,1.80E-10
id11647,0.986297148,0.013623786,7.91E-05
id19671,4.05E-05,0.024335918,0.975623563
id18007,4.61E-07,6.57E-05,0.999933824
id01473,0.218081672,0.748770758,0.03314757
id07169,0.00021008,0.002278218,0.997511702
id05484,1.33E-14,3.89E-16,1
id18452,0.997817354,0.002026028,0.000156618
id27490,0.842682644,0.151355624,0.005961732
id11050,0.944649173,0.037325275,0.018025552
id07588,5.98E-06,1.97E-11,0.999994019
id21194,1,2.24E-16,3.43E-15
id07282,0,0,1
id03652,1,4.41E-17,4.84E-11
id04009,0.000188616,0.716202788,0.283608597
id27188,0.6743141,0.032882591,0.292803308
id19554,0.82122117,1.75E-07,0.178778655
id04072,0.999997008,2.56E-06,4.33E-07
id19023,0.023245201,0.955089534,0.021665266
id08801,3.65E-07,3.55E-05,0.999964138
id08893,0.222172769,0.035077395,0.742749836
id03644,2.33E-06,0.99997988,1.78E-05
id00579,0.903851906,0.001059915,0.095088179
id15631,0.996748279,0.003251721,9.08E-11
id07828,0.288905848,0.405125863,0.30596829
id00411,1.16E-05,0.999955744,3.27E-05
id26553,0.896137156,0.019783365,0.084079479
id05221,2.79E-07,1.95E-09,0.999999719
id20958,0.998683303,0.000244312,0.001072385
id19691,0.988136241,1.77E-10,0.011863759
id10400,1,9.15E-14,4.01E-11
id16157,1.22E-05,8.35E-10,0.999987845
id26110,0.00808441,0.987738469,0.004177121
id26270,0.517720013,0.482274629,5.36E-06
id04157,0.999969702,2.22E-05,8.07E-06
id24711,0.00460721,0.000161482,0.995231308
id05534,0.007121712,0.000202197,0.992676091
id21712,0.010101511,0.961936332,0.027962157
id03280,0.365758145,0.026365806,0.607876049
id14997,0.00840685,4.40E-07,0.99159271
id21964,3.26E-15,1.58E-21,1
id20963,0,0,1
id08635,0.994677883,0.005319889,2.23E-06
id16390,0.002359683,0.954448133,0.043192185
id16486,0.722482953,0.012678822,0.264838225
id14367,0.000324509,0.834695784,0.164979708
id10560,0.999999938,2.21E-10,6.14E-08
id14106,0.020466766,0.018757116,0.960776117
id09668,0.999942741,5.29E-08,5.72E-05
id18250,0.999994174,1.27E-07,5.70E-06
id26648,0.986982565,0.00417538,0.008842055
id27314,0.984524619,0.002826531,0.01264885
id04581,3.29E-07,0.346545764,0.653453906
id06405,0.998451848,0.001470939,7.72E-05
id17908,1.98E-05,9.79E-06,0.999970404
id07217,0.005780496,0.017436485,0.976783019
id17285,0.00011201,1.49E-07,0.999887841
id19589,0.968467232,0.031515015,1.78E-05
id15916,0.918086453,0.009457819,0.072455728
id26239,0.999999181,2.53E-07,5.66E-07
id20163,0.998549722,3.24E-05,0.001417853
id22845,0.000201321,0.005686643,0.994112036
id11509,0.803447449,0.002974593,0.193577958
id26789,0.99998972,1.03E-05,8.53E-09
id24679,0.957402813,0.019681153,0.022916034
id19832,0.999999953,2.49E-08,2.20E-08
id11724,0.940076878,0.000307791,0.059615331
id01539,0.965949986,2.93E-05,0.034020756
id22039,0.12880804,0.864613546,0.006578414
id07621,1.38E-08,6.85E-14,0.999999986
id16398,9.68E-05,0.999903214,1.84E-12
id15932,0.558326079,0.154653482,0.287020439
id17054,1.40E-11,1,2.70E-18
id23487,0.62100333,3.51E-09,0.378996667
id16099,6.61E-09,0.999999986,7.44E-09
id25225,0.999948945,4.56E-06,4.65E-05
id18173,0.029718045,0.625959319,0.344322636
id24856,0.999999535,6.41E-10,4.64E-07
id14760,0.000146128,0.959663227,0.040190644
id25291,0.947552192,0.052447366,4.41E-07
id16267,0.967328816,0.00029728,0.032373904
id07922,4.46E-07,4.27E-08,0.999999512
id20870,0.167959757,0.000776952,0.831263291
id21780,0.154951574,0.825689197,0.019359229
id21309,0.723916767,0.130576214,0.145507019
id05849,0.999971508,4.84E-07,2.80E-05
id16246,6.66E-07,0.000247013,0.999752321
id25081,8.24E-06,0.999988663,3.09E-06
id06468,0.144616179,0.813092163,0.042291658
id13842,0.080185169,0.86159748,0.058217351
id23976,0.0099764,0.006749186,0.983274414
id25649,0.999965737,3.55E-10,3.43E-05
id26815,3.45E-08,0.999999965,2.47E-10
id09343,0.000210608,3.30E-05,0.999756345
id03120,5.28E-05,0.003480405,0.996466745
id16638,0.998305501,0.000111259,0.00158324
id18625,2.26E-13,3.28E-18,1
id01679,0.039681031,0.000979852,0.959339117
id17137,0.000137451,0.999861565,9.84E-07
id14684,1.28E-08,1.00E-10,0.999999987
id01671,0.421833166,0.208759774,0.369407059
id27271,0.114345928,0.29658886,0.589065213
id16321,1,2.75E-22,2.09E-23
id07468,8.67E-14,1,2.58E-15
id20777,1.10E-06,1.63E-07,0.999998741
id26036,0.466401736,0.454243528,0.079354736
id23135,1.18E-05,3.75E-10,0.999988217
id07669,0.000326453,0.130397986,0.869275561
id00142,9.15E-09,0.99999999,5.72E-10
id12357,0.994401411,4.15E-06,0.005594441
id08890,0.001261955,0.005701935,0.99303611
id21379,8.47E-05,0.999915292,2.26E-08
id12099,,,
id06503,0.590650675,0.113098359,0.296250966
id14408,0.237132794,0.761285564,0.001581642
id17370,0.817041465,0.103844214,0.079114321
id25432,0.956049941,0.041971026,0.001979033
id10132,0.572956567,0.001408664,0.425634769
id27069,4.17E-05,0.999785578,0.000172708
id11515,0.152341245,0.845187306,0.002471448
id01323,0.998839544,0.000777558,0.000382899
id22520,6.12E-10,2.37E-07,0.999999762
id03293,3.84E-06,6.61E-10,0.999996164
id19708,0.002254638,0.000344029,0.997401333
id22346,0.991060618,0.008838872,0.00010051
id27744,0.995636118,2.72E-07,0.00436361
id04004,0.664858673,0.12417713,0.210964197
id09476,0.999998453,1.53E-06,1.67E-08
id01582,2.74E-06,2.12E-05,0.999976078
id23782,0.947801037,0.045856439,0.006342523
id03403,2.32E-08,1.54E-09,0.999999975
id11119,2.77E-05,0.999972276,1.82E-08
id16681,0.976056386,0.019247594,0.004696019
id16399,1,5.46E-14,1.94E-13
id22630,0.983913868,0.006224571,0.009861561
id27950,0.868841609,0.088286211,0.04287218
id00046,0.998471104,1.35E-06,0.00152755
id25556,0.009748414,0.013735368,0.976516218
id16039,0.999999928,1.01E-08,6.23E-08
id09110,0.999999998,4.28E-10,1.64E-09
id19881,0.885739078,0.112757347,0.001503575
id21735,0.980333535,0.017227548,0.002438918
id02023,1,2.26E-11,1.69E-10
id01230,4.50E-05,0.999954191,8.58E-07
id14916,5.10E-05,0.001684546,0.998264446
id04944,0.122125454,0.833977856,0.04389669
id04349,2.26E-06,9.84E-11,0.999997744
id22580,0.000851025,0.999148887,8.79E-08
id00343,0.431787976,0.557776378,0.010435646
id14218,8.34E-13,0.999999998,2.49E-09
id10546,0.999903038,9.63E-05,6.61E-07
id05627,8.38E-05,3.39E-05,0.999882263
id13735,0.001437607,0.985676626,0.012885767
id01525,0.01278133,0.001877619,0.985341051
id25242,0.901785094,0.005343521,0.092871384
id17077,0.482652923,0.033516514,0.483830563
id05672,0.950302075,0.044718513,0.004979412
id22404,0.000363203,0.99963521,1.59E-06
id25704,0.034248513,0.951250657,0.01450083
id00903,1,1.54E-10,3.62E-16
id15496,0.666465769,0.332137875,0.001396356
id09903,0.000256354,2.61E-07,0.999743385
id03419,0.999967883,1.66E-07,3.20E-05
id06647,0.236750588,4.81E-06,0.763244598
id16700,1.09E-06,0.999998914,5.36E-10
id08983,0.995460588,0.003935736,0.000603675
id20782,0.261134917,0.638005342,0.100859741
id24494,0.999463396,2.67E-06,0.000533931
id10495,2.00E-08,0.999999979,8.26E-10
id21262,0.013207141,1.56E-07,0.986792703
id25689,0.000198361,0.000694522,0.999107117
id03705,0.008902474,0.001012087,0.990085439
id01187,7.42E-06,0.999992481,9.60E-08
id24649,0.969477013,0.014339766,0.016183221
id12629,1.35E-05,7.91E-07,0.999985743
id15211,6.15E-05,0.999909094,2.94E-05
id13170,0.002618711,1.05E-06,0.997380236
id14801,0.789279119,0.019596786,0.191124095
id18525,0.961572792,0.016977451,0.021449757
id21963,1,3.96E-20,2.15E-24
id23746,4.64E-06,5.82E-07,0.999994777
id18216,2.09E-05,3.79E-05,0.999941154
id16493,2.67E-07,1.24E-10,0.999999733
id12987,2.61E-05,0.999967157,6.73E-06
id04814,0.416199454,0.243522138,0.340278408
id18602,0.23509947,0.000322554,0.764577976
id23173,2.37E-06,0.999994854,2.78E-06
id21165,0.279889787,0.014602771,0.705507442
id26123,0.999999983,1.67E-08,7.04E-12
id22608,7.13E-06,5.11E-10,0.999992874
id21139,0.999999998,1.22E-09,6.66E-10
id21853,0.161717309,0.804778892,0.033503799
id24128,0.999757985,0.000241442,5.74E-07
id15666,0.586704456,0.004414063,0.408881481
id11552,5.66E-05,0.999942355,1.07E-06
id17621,0.000583746,0.0114946,0.987921655
id20001,0.999756977,0.000240742,2.28E-06
id14166,0.999553369,0.000446593,3.82E-08
id24108,0.109952852,0.887386675,0.002660473
id19871,2.25E-05,0.999906828,7.07E-05
id22361,5.67E-07,1.99E-07,0.999999234
id21065,0.036804414,0.126727211,0.836468376
id20749,0.999999972,1.90E-09,2.61E-08
id20898,1.98E-06,0.999998016,3.96E-11
id10398,0.000999478,0.000134449,0.998866073
id03578,0.145458881,0.132686882,0.721854236
id25932,0.049988591,0.001335243,0.948676166
id11133,0.009395282,0.006058216,0.984546501
id15794,0.002622071,0.992093534,0.005284396
id24479,0.999433381,0.000559165,7.45E-06
id09563,1.54E-09,0.999999905,9.39E-08
id11279,0.000189727,0.985885274,0.013924999
id26680,0.999999741,3.85E-10,2.59E-07
id20529,0.037754447,9.16E-05,0.962153972
id11761,0.905473228,0.09209922,0.002427552
id02337,2.47E-07,0.999999753,3.55E-11
id04890,2.36E-07,2.45E-06,0.999997312
id15707,8.64E-18,7.99E-15,1
id26204,1.68E-09,2.21E-05,0.999977906
id15611,0.996079141,0.003909248,1.16E-05
id17714,0.015636262,0.803041139,0.181322599
id15392,0.999999317,5.75E-09,6.77E-07
id14685,0.000200946,0.999795524,3.53E-06
id02508,0.186666117,0.808390752,0.004943131
id12406,0.999854747,0.000113993,3.13E-05
id24096,1.72E-08,0.999999981,1.99E-09
id19837,0.999926253,7.26E-05,1.13E-06
id25565,4.61E-05,4.42E-07,0.99995341
id27598,1,2.73E-17,1.07E-10
id26085,0.997353889,0.002205196,0.000440916
id17400,1.79E-06,0.000912794,0.999085412
id04501,0.92768256,0.000168602,0.072148839
id02468,7.64E-08,1.03E-07,0.99999982
id07394,0.944880637,0.045759287,0.009360076
id18917,0.00068814,0.978990599,0.020321261
id14083,0.961590734,0.026400413,0.012008853
id22675,0.006801365,0.025232117,0.967966518
id27343,0.000806515,0.001900239,0.997293246
id23206,0.034821751,0.752080453,0.213097796
id11105,0.000138943,0.999861035,2.11E-08
id21017,5.41E-12,5.67E-12,1
id13716,0.02439659,0.190560793,0.785042616
id00352,3.54E-07,0.999997985,1.66E-06
id12173,6.01E-05,7.62E-07,0.999939122
id15008,0.967288091,0.023127011,0.009584898
id23347,0.00125183,9.09E-08,0.99874808
id23939,0.000375397,4.05E-05,0.999584095
id12090,0.038943975,0.960888303,0.000167722
id08307,1.42E-06,0.999998307,2.76E-07
id21316,9.13E-05,0.553102514,0.446806164
id16457,0.027794162,0.000517415,0.971688422
id23808,4.48E-14,5.39E-14,1
id12826,0.006453815,0.993536328,9.86E-06
id16819,0.00316278,0.006231584,0.990605636
id15128,8.69E-05,0.999913066,3.56E-11
id14953,2.24E-05,0.999977274,2.90E-07
id04083,0.99999953,1.16E-07,3.54E-07
id00773,8.54E-06,0.999990248,1.22E-06
id24585,0.011831863,0.003541924,0.984626213
id01362,0.000176712,1.35E-07,0.999823153
id04514,0.999886699,0.000105077,8.22E-06
id19075,1,3.81E-14,2.51E-17
id06283,0.997500482,0.002052334,0.000447184
id19848,9.75E-22,1,2.59E-22
id02566,0.001472367,0.984442094,0.014085539
id26973,0.126582353,0.008605898,0.864811749
id09333,,,
id21745,1.06E-07,3.59E-10,0.999999893
id27167,0.000754629,0.999245364,7.50E-09
id08481,0.000618252,0.997128098,0.00225365
id19456,0.999992891,7.11E-06,3.74E-12
id01495,0.085284511,0.820185206,0.094530283
id15069,0.111532987,0.057215182,0.831251831
id18174,4.00E-14,4.19E-21,1
id14450,1.07E-07,2.42E-05,0.999975672
id04149,7.90E-07,0.99999921,1.47E-10
id10972,7.05E-07,8.86E-11,0.999999295
id05547,0.000600876,0.250848405,0.748550719
id17670,0.00350369,0.983649147,0.012847163
id04740,0.082095176,0.013888056,0.904016768
id24842,5.19E-12,1.84E-11,1
id26895,0.005905505,2.25E-05,0.994072027
id15591,0.729172322,0.02844667,0.242381008
id20895,0.002886393,0.997105835,7.77E-06
id11532,5.08E-08,3.84E-10,0.999999949
id16516,0.001855221,2.61E-05,0.998118648
id14940,0.000550031,0.920234301,0.079215668
id17152,0.865431285,0.134528274,4.04E-05
id12870,0.006320694,0.993203043,0.000476263
id17405,0.474367283,0.107023613,0.418609104
id22274,0.003604597,0.918598222,0.077797181
id08337,0.000684769,8.71E-05,0.999228087
id19549,0.195879734,0.001897917,0.802222349
id19195,0.999584772,0.000412963,2.26E-06
id11564,0.998603094,0.001396561,3.46E-07
id26771,6.15E-07,0.007806816,0.992192569
id24955,0.03765533,0.962189411,0.00015526
id22140,0.766240158,0.064903541,0.168856301
id19920,0.001637908,1.33E-05,0.998348747
id09807,1.34E-12,0.999999094,9.06E-07
id27426,0.999999744,8.31E-08,1.72E-07
id22006,1,2.97E-11,7.05E-11
id10604,0.998587472,0.000446595,0.000965934
id11017,0.05411027,0.945836171,5.36E-05
id14335,1.18E-09,7.71E-12,0.999999999
id08707,0.979680488,9.26E-06,0.020310255
id15869,1.26E-11,2.33E-17,1
id20593,0.996563932,0.001766562,0.001669506
id07428,0.219520798,0.776144985,0.004334217
id11527,0.076400465,0.008886718,0.914712817
id14901,1,3.17E-13,2.68E-11
id19733,0.999981533,3.45E-08,1.84E-05
id24677,4.78E-07,0.999999113,4.10E-07
id26656,5.45E-07,6.09E-08,0.999999394
id11707,1,3.43E-10,1.02E-11
id26218,7.46E-08,0.999999925,1.62E-13
id19262,3.76E-11,5.79E-11,1
id24905,0.346493956,0.513387939,0.140118105
id09170,0.997987307,0.00080134,0.001211353
id05772,3.27E-11,8.85E-08,0.999999911
id25405,0.206805113,0.462756079,0.330438807
id18491,2.64E-09,2.15E-14,0.999999997
id07780,0.773324231,0.00133921,0.225336559
id01689,0.133625887,0.000398901,0.865975212
id17498,8.82E-17,2.77E-15,1
id19964,0.543799219,0.436846714,0.019354068
id14525,0.000236862,0.000266379,0.999496759
id26363,0.022125516,0.001621125,0.976253359
id07108,0.01461902,3.62E-07,0.985380618
id11692,0.999593612,5.07E-05,0.000355665
id10891,0.001248986,0.983911776,0.014839238
id16743,0.002153442,0.018931545,0.978915012
id11556,0.999997284,2.56E-06,1.60E-07
id09116,0.617077879,0.382858774,6.33E-05
id24015,0.028047957,0.06543035,0.906521693
id00347,0.001015553,0.000204217,0.99878023
id06284,6.07E-06,5.37E-06,0.999988561
id18794,2.56E-11,0.999999998,1.50E-09
id10702,4.02E-13,1,2.20E-16
id19239,0.000558023,2.93E-10,0.999441977
id26016,0.999998589,1.04E-06,3.68E-07
id26227,0.048333868,0.021399506,0.930266627
id05367,8.19E-07,0.999999178,3.17E-09
id09568,0.002638314,0.000185079,0.997176608
id04660,0.918854258,0.005720357,0.075425386
id04744,0.979114087,0.007170226,0.013715686
id07251,5.14E-06,0.999994766,9.06E-08
id25977,1.07E-08,0.999999989,2.24E-11
id06244,0.019045274,0.012336939,0.968617787
id24560,0.000469384,0.999530605,1.08E-08
id05091,0.000949529,0.986915612,0.01213486
id27248,0.972937999,0.023069072,0.003992928
id12528,7.60E-05,0.017389334,0.982534652
id27322,1,2.33E-11,7.67E-14
id27213,0.000227913,3.45E-05,0.99973757
id18588,0.980818104,0.006513286,0.012668609
id14485,0.006129886,0.00517064,0.988699474
id27475,0.002236359,0.162976884,0.834786757
id02280,0.033816903,0.799889302,0.166293795
id24083,0.049820512,0.949545786,0.000633701
id02321,2.17E-05,2.60E-10,0.999978323
id10299,1.09E-08,1.82E-15,0.999999989
id27680,0.999993406,3.91E-07,6.20E-06
id17607,0.000275101,0.000689612,0.999035287
id06661,0.257424664,0.197003343,0.545571993
id23860,0.999273003,2.36E-08,0.000726973
id26850,9.72E-12,0.999998399,1.60E-06
id16484,0.350825091,0.003156403,0.646018506
id15302,0.143457307,0.006670375,0.849872317
id21138,0.477924238,0.469584893,0.05249087
id02525,0.124104705,0.506615006,0.369280289
id12608,3.53E-09,0.999999794,2.02E-07
id23863,0.001817969,2.75E-05,0.998154524
id01755,0.999991762,1.31E-06,6.93E-06
id10567,0.999907271,2.98E-06,8.98E-05
id08445,0.442896966,0.450606947,0.106496087
id18146,4.29E-07,3.73E-08,0.999999533
id22263,0.184778433,0.020376571,0.794844997
id13537,1.57E-08,1.45E-11,0.999999984
id19985,0.685877136,0.040317981,0.273804883
id08053,0.073546322,0.000345158,0.926108519
id18959,3.87E-12,1,2.02E-16
id06641,3.50E-05,0.999965,1.33E-08
id27291,0.000249605,0.999750286,1.09E-07
id16124,0.099002636,2.54E-05,0.900971928
id18221,5.47E-12,2.49E-08,0.999999975
id25670,0.999957212,4.28E-05,2.07E-12
id18472,0.999751938,1.22E-05,0.000235897
id10302,0.088258827,5.73E-05,0.911683851
id07721,8.44E-08,0.999999916,4.26E-11
id22148,5.34E-05,1.11E-06,0.999945445
id04724,1.28E-12,1,4.44E-17
id03980,0.882079683,0.117919977,3.40E-07
id11982,0.999986608,1.31E-05,2.69E-07
id05566,1.78E-07,0.999999822,1.74E-10
id13235,0.001629818,0.998368431,1.75E-06
id24524,0.99970254,1.24E-05,0.000285101
id26783,0.034596653,4.15E-11,0.965403347
id02220,0.006952473,0.981866191,0.011181335
id17163,0.99951692,0.000222423,0.000260657
id21903,0.999999986,6.23E-09,7.58E-09
id13350,3.47E-20,5.67E-18,1
id07036,0.999982266,1.18E-10,1.77E-05
id09150,0.988603218,0.000503483,0.010893299
id22042,4.23E-21,1.78E-22,1
id19562,0.157803773,0.028810602,0.813385626
id05125,0.913475412,0.038068009,0.048456579
id19462,0.999992093,7.86E-06,4.61E-08
id02265,0.583301835,0.41669053,7.64E-06
id11769,0.014058067,0.985773035,0.000168898
id19021,0.924768412,0.011745775,0.063485813
id06166,0.999723065,3.79E-06,0.000273143
id26800,0.954334065,7.71E-05,0.045588796
id21422,0.007276478,0.001049655,0.991673867
id13116,0.549489376,0.450466931,4.37E-05
id05996,0.999999998,1.63E-09,6.43E-12
id23318,0.999999997,2.97E-09,5.66E-11
id20725,1.36E-08,1.76E-06,0.999998224
id09210,0.858623131,0.000107238,0.141269632
id25842,0.934752238,0.035290352,0.02995741
id00767,0.556921709,0.106976342,0.336101949
id05036,1.61E-05,0.999983895,5.84E-09
id14853,2.41E-05,2.92E-05,0.999946678
id16946,3.50E-05,1.10E-05,0.999954011
id26804,0.991495752,0.00787465,0.000629598
id24061,0.000197727,0.010947763,0.988854511
id19861,0.999996337,1.65E-06,2.01E-06
id18210,0.002604417,6.99E-05,0.997325699
id24313,0.000219465,4.97E-07,0.999780038
id15960,0.001600812,0.226076165,0.772323023
id14037,0.999999947,5.26E-08,5.97E-13
id17785,1.09E-06,0.000255976,0.999742936
id19362,0.00183421,1.24E-07,0.998165666
id10372,0.999999999,1.09E-09,2.35E-11
id03061,0.000931159,0.999068571,2.69E-07
id27583,1.17E-10,2.10E-12,1
id22055,0.999999437,1.20E-08,5.51E-07
id07920,6.67E-05,0.999933321,8.09E-09
id16813,0.750640472,0.050887174,0.198472354
id03088,0.000254231,0.47175567,0.5279901
id03026,1.22E-05,0.999986288,1.47E-06
id09934,0.999868252,0.000131748,6.86E-10
id21452,0.998218579,0.001620657,0.000160764
id05576,1.07E-05,0.004752863,0.995236454
id22391,2.51E-05,2.06E-05,0.999954359
id10554,0.999999508,6.67E-08,4.25E-07
id03291,0.000697289,3.64E-08,0.999302675
id23280,0.992211911,1.25E-05,0.007775593
id17777,1.34E-10,7.37E-17,1
id24574,0.982770845,0.015375722,0.001853433
id05459,6.39E-05,0.999936086,4.04E-09
id02724,0.000383447,9.02E-05,0.999526377
id27678,0.999433494,0.000346968,0.000219538
id21722,9.67E-09,0.999993151,6.84E-06
id18139,0.994146216,0.004162538,0.001691246
id16264,6.10E-08,0.999999936,2.90E-09
id14537,0.999321298,3.79E-05,0.000640769
id18814,0.999989401,1.05E-05,1.11E-07
id08331,4.85E-05,0.999951203,3.17E-07
id03963,0.999992389,2.20E-10,7.61E-06
id07558,0.999998541,3.85E-11,1.46E-06
id26275,0.666912177,0.008962203,0.32412562
id26188,0.000715907,0.999284022,7.09E-08
id06789,0.02531304,0.903967961,0.070719
id21788,3.46E-11,1,1.81E-15
id13972,0.836652003,0.038911868,0.124436129
id08643,1,2.46E-18,1.12E-17
id09642,2.31E-08,0.999999977,3.07E-11
id14054,0.139299851,7.24E-07,0.860699424
id12216,0.000197055,1.15E-07,0.99980283
id09211,1.77E-06,0.999998226,2.05E-10
